image_path,name,kind,city,OSM,WikiData
data\Yaroslavl\Бутусовский посёлок_2.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_20.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_21.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_24.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_25.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_6.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_7.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_8.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_9.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Вечный огонь (Ярославль)_1.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_10.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_11.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_12.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_13.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_15.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_16.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_17.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_18.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_19.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_2.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_21.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_22.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_23.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_24.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_25.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_26.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_27.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_28.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_29.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_3.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_30.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_31.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_32.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_34.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
data\Yaroslavl\Вечный огонь (Ярославль)_35.jpg,Вечный огонь (Ярославль),"historic,monuments_and_memorials,interesting_places,monuments",Ярославль,,Q4110247
